City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
283,ketchikan,55.3431,-131.6467,276.67,74,100,2.14,US,1707483246
284,brak,27.5516,14.2721,295.08,15,0,2.46,LY,1707483247
285,santa cruz,28.4696,-16.2541,297.84,72,20,9.26,ES,1707483249
286,abhar,36.1437,49.22,281.23,45,100,3.69,IR,1707483249
287,kuanda,56.3257,116.0827,254.64,96,100,0.68,RU,1707483250
288,san luis,-33.295,-66.3356,294.93,77,100,2.3,AR,1707483237
289,tyumentsevo,53.319,81.498,275.33,99,100,8.99,RU,1707483251
290,buka,-5.2314,154.6315,301.18,80,98,6.57,PG,1707483252
291,mikhaylovskoye,43.0975,44.6365,287.47,47,4,6.0,RU,1707483253
292,kurchatov,51.6595,35.6589,271.71,86,57,1.42,RU,1707483254
293,show low,34.2542,-110.0298,266.53,90,26,4.2,US,1707483012
294,kourou,5.1581,-52.6426,303.16,69,100,4.32,GF,1707483255
295,moosburg,48.4667,11.9333,286.93,75,0,2.06,DE,1707483245
296,ola,35.0323,-93.2232,288.77,97,100,1.62,US,1707483257
297,dunedin,-45.8742,170.5036,286.93,89,100,1.99,NZ,1707483061
298,khandud,36.9517,72.3136,263.28,56,100,0.33,AF,1707483258
299,dunbar,56.0021,-2.5158,277.3,98,100,14.15,GB,1707483259
300,terracina,41.2871,13.2492,289.76,87,100,6.95,IT,1707483260
301,oranjemund,-28.5519,16.4284,295.0,62,0,8.83,NA,1707483260
302,bissendorf,52.235,8.1702,285.14,85,100,6.7,DE,1707483261
303,claveria,18.6052,121.0806,295.79,88,100,5.14,PH,1707483262
304,krivosheino,57.3437,83.9302,273.21,79,87,7.41,RU,1707483262
305,karratha,-20.737,116.8479,303.45,60,3,3.63,AU,1707483263
306,fortuna,40.5974,-124.156,279.44,95,100,1.86,US,1707483264
307,aoulef,26.9722,1.0787,297.18,10,100,4.17,DZ,1707483265
308,dryden,42.4909,-76.2972,279.14,64,75,4.63,US,1707483266
309,moapa valley,36.5805,-114.4703,279.01,64,95,0.95,US,1707483266
310,arraial do cabo,-22.9663,-42.0244,303.09,70,40,5.66,BR,1707483267
311,radhanpur,23.8316,71.6104,294.99,22,0,4.57,IN,1707483268
312,sesheke,-17.4809,24.2945,308.95,28,73,2.11,ZM,1707483268
313,vadso,70.2267,29.7828,257.01,85,40,4.63,NO,1707483269
314,gebeit,21.0667,36.3167,300.53,19,0,3.67,SD,1707483270
315,kirklareli,41.737,27.2236,288.66,69,26,7.77,TR,1707483270
316,mojoagung,-7.5699,112.3449,301.84,93,100,1.23,ID,1707483271
317,vorkuta,67.5036,64.0627,257.75,90,18,4.62,RU,1707483272
318,kirensk,57.7764,108.1163,266.94,96,100,3.13,RU,1707483273
319,benjamin constant,-4.3783,-70.0291,299.18,94,75,2.57,BR,1707483274
320,tomatlan,19.0312,-97.0097,286.0,74,0,1.6,MX,1707483275
321,'ohonua,-21.3413,-174.9561,299.19,84,100,3.81,TO,1707483275
322,cockburn town,21.4608,-71.14,296.55,66,13,6.82,TC,1707483276
323,la ronge,55.1005,-105.29,265.25,86,100,1.03,CA,1707483277
324,masterton,-40.9496,175.6594,288.62,92,4,1.98,NZ,1707483277
325,corinto,37.9385,22.9274,290.29,57,0,2.05,GR,1707483278
326,olgii,48.9682,89.9621,259.18,77,25,3.12,MN,1707483280
327,antalaha,-14.9012,50.281,302.17,74,100,2.49,MG,1707483280
328,weno,7.4401,151.857,299.62,78,40,4.12,FM,1707483281
329,wajir,1.7505,40.0595,311.63,23,57,5.38,KE,1707483282
330,urangan,-25.2872,152.8981,298.27,87,2,2.24,AU,1707483282
331,saint-pierre,48.3833,7.4719,288.2,87,100,3.22,FR,1707483283
332,abadan,30.3636,48.2591,295.78,24,2,3.23,IR,1707483284
333,beardstown,40.0175,-90.4243,277.88,86,97,3.17,US,1707483285
334,batang,30.0101,99.1124,273.12,39,37,1.4,CN,1707483285
335,qaqortoq,60.7182,-46.0385,257.19,63,100,3.16,GL,1707483286
336,san jose del guaviare,2.5716,-72.6427,300.72,75,13,0.44,CO,1707483287
337,gaalkacyo,6.7697,47.4308,308.2,23,5,7.91,SO,1707483287
338,georgetown,6.8137,-58.1624,301.31,69,81,3.75,GY,1707483288
339,klaksvik,62.2266,-6.5853,273.73,88,100,12.44,FO,1707483289
340,fuvahmulah,-0.2948,73.4241,301.66,69,99,5.03,MV,1707483290
341,kyshtym,55.7099,60.5511,262.1,84,97,3.93,RU,1707483291
342,santiago de cao,-7.9605,-79.238,296.25,94,75,2.57,PE,1707483291
343,metlili chaamba,32.2605,3.6259,293.83,12,82,11.68,DZ,1707483292
344,nemuro,43.3301,145.5829,268.5,82,100,0.52,JP,1707483293
345,longyearbyen,78.2232,15.6464,263.3,73,75,5.14,SJ,1707483293
346,pirawa,24.1615,76.0338,294.1,20,6,2.78,IN,1707483295
347,ceelbuur,4.6815,46.6234,309.73,23,15,8.1,SO,1707483295
348,turpan,42.94,89.184,277.06,49,0,0.32,CN,1707483296
349,gunjur,13.176,-16.7599,307.19,24,0,3.35,GM,1707483297
350,mosfellsbaer,64.1675,-21.6971,267.96,79,100,2.51,IS,1707483297
351,sangin,32.0702,64.8474,288.02,23,0,0.82,AF,1707483298
352,mason city,43.1525,-93.2018,275.0,80,75,7.72,US,1707483299
353,bintulu,3.1874,113.0473,299.79,86,100,4.37,MY,1707483300
354,palmerston,-45.4842,170.7153,286.9,91,100,1.69,NZ,1707483300
355,st. john's,47.5571,-52.7069,273.06,97,100,7.15,CA,1707483275
356,elverum,60.9728,11.7344,261.64,90,46,0.17,NO,1707483302
357,las tablas,7.7678,-80.2764,297.08,99,100,6.63,PA,1707483302
358,taybad,34.7402,60.7755,288.79,23,0,4.27,IR,1707483303
359,margate,51.3878,1.382,285.38,80,94,6.26,GB,1707483304
360,fortaleza,-3.7305,-38.5218,304.22,99,97,5.13,BR,1707483305
361,san andres,12.5203,122.0117,299.46,80,0,4.8,PH,1707483305
362,aldama,22.9196,-98.0742,293.87,84,98,1.17,MX,1707483306
363,quba,41.3614,48.5138,284.74,52,100,4.3,AZ,1707483307
364,aswan,24.0911,32.8973,300.8,14,0,2.57,EG,1707483307
365,al jawf,24.1985,23.2939,294.84,18,0,1.49,LY,1707483308
366,al qutayfah,33.7365,36.6007,291.05,37,0,2.52,SY,1707483309
367,fougamou,-1.2165,10.5914,305.42,63,62,1.19,GA,1707483310
368,tabou,4.4194,-7.3604,303.09,64,0,3.03,CI,1707483310
369,zouerate,22.7374,-12.4729,302.23,6,65,2.24,MR,1707483311
370,moroni,-11.6931,43.2543,301.56,77,90,3.69,KM,1707483312
371,renk,11.7519,32.8088,309.03,10,5,3.87,SS,1707483313
372,kolyvan',55.3069,82.7433,274.88,96,100,9.25,RU,1707483313
373,port blair,11.6645,92.739,299.83,74,5,6.17,IN,1707483314
374,tobelo,1.7263,127.9999,299.66,86,100,3.98,ID,1707483315
375,port maria,18.3684,-76.9087,297.21,73,9,6.12,JM,1707483316
376,shingu,33.7241,135.993,278.28,78,0,2.94,JP,1707483316
377,tolanaro,-25.0297,46.9904,302.03,74,40,8.23,MG,1707483317
378,petrovsk-zabaykal'skiy,51.2752,108.8545,252.42,99,29,1.16,RU,1707483318
379,berdigestyakh,62.0983,126.6998,242.57,100,99,0.73,RU,1707483319
380,hakui,36.8948,136.7783,277.07,74,9,1.71,JP,1707483319
381,san pedro pochutla,15.7444,-96.4653,296.01,93,26,1.4,MX,1707483320
382,kailua-kona,19.6419,-155.9969,296.13,87,75,3.09,US,1707483321
383,kapit,2.0139,112.9357,297.79,98,100,0.6,MY,1707483321
384,lundazi,-12.2927,33.1742,299.89,66,98,0.84,ZM,1707483322
385,ambovombe,-25.1784,46.0877,301.64,68,18,7.7,MG,1707483323
386,zeya,53.7404,127.2716,247.38,99,11,1.73,RU,1707483324
387,shihezi,44.3017,86.0776,263.65,97,81,0.81,CN,1707483325
388,ostrowiec swietokrzyski,50.9502,21.4115,275.38,92,100,2.74,PL,1707483326
389,lake havasu city,34.4839,-114.3224,281.61,70,5,2.56,US,1707483326
390,lupane,-18.9347,27.7728,309.24,22,88,2.72,ZW,1707483327
391,mount pearl,47.5189,-52.8145,272.65,98,100,6.69,CA,1707483328
392,kuta,-8.7278,115.173,300.12,83,40,2.68,ID,1707483329
393,ierapetra,35.0081,25.7391,290.27,70,13,5.08,GR,1707483330
394,samarinda,-0.5,117.1378,297.37,97,96,0.97,ID,1707482768
395,la passe,46.2035,-1.4601,286.23,91,100,10.06,FR,1707483331
396,sur,33.2721,35.1964,292.1,69,15,3.68,LB,1707483332
397,rio claro,-22.41,-47.5604,303.14,45,84,2.68,BR,1707483333
398,hoopstad,-27.8342,25.9126,298.94,47,84,1.06,ZA,1707483334
399,gao,16.2788,-0.0412,303.87,5,87,2.28,ML,1707483335
400,el calafate,-50.3389,-72.2721,285.38,67,100,3.83,AR,1707483336
401,byron bay,-28.6483,153.6178,295.77,87,97,3.39,AU,1707483337
402,sisimiut,66.9372,-53.6665,259.15,91,100,7.75,GL,1707483337
403,saratamata,-15.2872,167.9906,301.94,84,100,11.84,VU,1707483338
404,deori khas,23.3902,79.0161,292.7,15,7,3.11,IN,1707483339
405,lorengau,-2.033,147.2789,301.34,81,99,4.71,PG,1707483339
406,idri,27.4457,13.0491,294.93,16,0,1.72,LY,1707483340
407,baikonur,45.6322,63.3209,281.81,64,61,5.89,KZ,1707483341
408,acarau,-2.887,-40.1195,304.03,63,39,6.78,BR,1707483342
409,hilton head island,32.1618,-80.7513,283.7,91,96,1.43,US,1707483342
410,usogorsk,63.4295,48.7062,258.35,97,42,1.79,RU,1707483343
411,xining,36.6173,101.7762,269.79,37,0,4.62,CN,1707483344
412,quesnel,52.9794,-122.4936,264.55,92,100,1.03,CA,1707483345
413,abrisham,32.5698,51.5713,287.76,12,61,0.81,IR,1707483346
414,presidente epitacio,-21.7651,-52.1111,302.57,56,98,2.77,BR,1707483346
415,ishimbay,53.4546,56.0439,257.46,92,100,4.67,RU,1707483347
416,atbasar,51.81,68.3585,273.15,99,100,3.93,KZ,1707483348
417,borodianka,50.6438,29.9278,274.03,88,100,3.51,UA,1707483349
418,mamuju,-2.6756,118.8848,300.09,87,100,3.18,ID,1707483349
419,onoda,38.2079,140.8765,276.09,60,40,1.54,JP,1707483350
420,lodja,-3.5242,23.5995,305.39,51,100,0.73,CD,1707483351
421,hadibu,12.6512,54.0237,299.61,66,42,6.91,YE,1707483352
422,tahe,52.3696,124.5765,251.57,99,62,1.14,CN,1707483352
423,yangor,-0.5381,166.9115,301.16,77,100,5.49,NR,1707483353
424,gondia,21.4552,80.1963,296.22,16,0,1.93,IN,1707483354
425,tamanrasset,22.7855,5.5324,296.05,9,0,2.57,DZ,1707483355
426,marsala,37.7979,12.4342,293.12,68,20,11.83,IT,1707483356
427,malango,-2.9627,119.9001,294.58,96,100,0.64,ID,1707483356
428,aykhal,65.9516,111.4918,238.2,100,97,1.96,RU,1707483357
429,toliara,-23.3542,43.6697,303.14,67,44,5.7,MG,1707483358
430,sukabumi,-6.9199,106.9265,295.99,94,64,0.34,ID,1707483358
431,ghanzi,-21.6968,21.6457,306.97,27,83,5.69,BW,1707483359
432,kaedi,16.1524,-13.504,308.65,6,0,5.07,MR,1707483360
433,benesov,49.7819,14.6869,285.77,83,100,1.71,CZ,1707483360
434,massawa,15.6032,39.4637,301.33,67,17,3.45,ER,1707483361
435,ghadamis,30.1258,9.4901,294.46,14,100,4.92,LY,1707483362
436,lecheng,23.3551,112.3347,282.34,84,100,0.83,CN,1707483363
437,brookings,44.3115,-96.7984,271.55,89,100,9.26,US,1707483363
438,wuyang,33.4588,113.6159,278.26,76,0,2.7,CN,1707483364
439,caleta olivia,-46.4724,-67.571,293.19,36,62,1.53,AR,1707483365
440,kenai,60.5544,-151.2583,272.67,85,100,9.77,US,1707483366
441,lander,42.8331,-108.7307,268.14,62,0,1.54,US,1707483366
442,taperoa,-13.5381,-39.0986,296.8,96,100,0.64,BR,1707483239
443,kyabe,9.4539,18.9443,311.35,10,33,1.33,TD,1707483368
444,oyem,1.5998,11.5751,305.53,37,77,1.43,GA,1707483369
445,parral,-36.1417,-71.8228,294.55,29,0,2.81,CL,1707483369
446,hayma',15.4662,44.2266,294.68,36,68,3.87,YE,1707483370
447,najafabad,33.3322,48.5925,285.26,41,74,0.67,IR,1707483371
448,oxford,51.752,-1.2578,285.98,88,75,6.69,GB,1707483372
449,chust,48.1765,23.2912,284.47,73,100,1.87,UA,1707483372
450,swan hill,-35.3393,143.5592,293.55,40,0,6.49,AU,1707483373
451,qarqaraly,49.4124,75.4705,274.45,79,99,8.92,KZ,1707483374
452,kombissiri,12.0667,-1.3356,306.14,5,7,3.68,BF,1707483375
453,eureka,40.7907,-124.1674,279.38,95,100,2.45,US,1707483375
454,cairns city,-16.9178,145.7757,299.89,89,100,1.03,AU,1707483376
455,koppa,12.8054,77.6274,303.14,31,4,4.63,IN,1707483377
456,live oak,29.5629,-98.3334,291.95,85,100,4.12,US,1707483377
457,kargasok,59.0598,80.8709,272.56,89,100,5.36,RU,1707483378
458,pimentel,39.4855,9.0655,290.3,55,20,5.66,IT,1707483379
459,okhotsk,59.3644,143.2411,245.69,88,15,3.61,RU,1707483380
460,hammerfest,70.6413,23.8361,264.59,58,66,7.72,NO,1707483380
461,ranohira,-22.5567,45.4141,300.24,66,32,2.75,MG,1707483381
462,suwayr,30.1173,40.3888,298.67,28,100,4.72,SA,1707483382
463,basco,40.3278,-91.2001,279.18,84,100,3.27,US,1707483383
464,plouzane,48.3817,-4.6212,285.36,94,92,10.29,FR,1707483384
465,xilin hot,43.9312,116.0789,252.15,97,9,2.6,CN,1707483384
466,namie,37.4946,141.0006,273.59,82,99,1.33,JP,1707483385
467,piatykhatky,48.4124,33.7017,278.0,92,100,1.62,UA,1707483386
468,constantia,44.1767,28.6508,291.62,49,95,4.16,RO,1707483334
469,muisne,0.6104,-80.0186,298.57,89,90,0.91,EC,1707483388
470,selfoss,63.9368,-21.0035,268.23,82,100,3.91,IS,1707483388
471,ouadda,8.0716,22.3962,311.98,13,0,1.87,CF,1707483389
472,laguna,-28.4837,-48.7817,300.99,73,6,4.66,BR,1707483390
473,as sulayyil,20.4597,45.5744,297.32,23,3,6.84,SA,1707483390
474,nikolayevsk-on-amure,53.1387,140.7249,249.68,98,75,1.25,RU,1707483391
475,midvagur,62.0491,-7.1892,273.66,80,100,5.14,FO,1707483392
476,bubaque,11.2997,-15.8335,300.08,65,11,2.34,GW,1707483392
477,port macquarie,-31.4299,152.9104,295.28,86,100,3.24,AU,1707483393
478,vila franca do campo,37.7172,-25.4335,291.42,99,77,5.26,PT,1707483394
479,bereznik,62.8555,42.7101,261.31,98,55,1.66,RU,1707483395
480,taulaga,-11.0553,-171.0884,301.77,82,100,6.94,AS,1707483395
481,maridi,4.9144,29.4645,306.51,27,100,2.28,SS,1707483396
482,kataragama,6.4136,81.3324,299.05,70,26,5.62,LK,1707483397
483,lata,18.3983,76.5621,302.46,20,5,2.3,IN,1707483397
484,epe,52.327,5.9632,285.93,90,93,5.81,NL,1707483398
485,taroa,12.43,-71.5763,299.79,69,11,7.6,CO,1707483399
486,dazhong,31.6508,117.0743,280.09,71,1,1.99,CN,1707483399
487,freetown,8.479,-13.268,302.18,65,98,5.35,SL,1707483400
488,higuera de zaragoza,25.9692,-109.3039,289.45,65,100,4.45,MX,1707483402
489,vytegra,61.0065,36.4515,262.74,95,100,2.88,RU,1707483402
490,villeta,5.0113,-74.4702,300.62,87,100,0.42,CO,1707483403
491,sault ste. marie,46.5239,-84.3201,280.13,93,100,4.12,CA,1707483404
492,sao jose da coroa grande,-8.8894,-35.1515,303.32,63,46,5.42,BR,1707483405
493,breckenridge,32.7558,-98.9033,286.6,56,100,2.56,US,1707483406
494,sinabang,2.4795,96.3806,300.76,78,100,0.82,ID,1707483406
495,qamdo,31.145,97.1699,268.75,31,0,1.77,CN,1707483407
496,djibouti,11.5937,43.1473,300.07,70,28,7.33,DJ,1707483408
497,palmer,61.5996,-149.1111,273.33,62,100,8.75,US,1707483409
498,el nido,11.18,119.3905,299.39,78,100,2.97,PH,1707483410
499,taber,49.7932,-112.1437,268.23,86,100,6.69,CA,1707483411
500,caleta de carquin,-11.0918,-77.6283,297.87,83,56,2.13,PE,1707483412
501,bedford,52.1364,-0.4675,285.79,87,100,8.36,GB,1707483412
502,mlimba,-8.7846,35.811,304.31,66,48,2.27,TZ,1707483413
503,vilyuchinsk,52.9318,158.4054,257.02,84,22,3.5,RU,1707483414
504,tosno,59.5413,30.8774,260.21,87,89,2.56,RU,1707483415
505,nurota,40.559,65.686,286.88,30,7,4.85,UZ,1707483415
506,noosa heads,-26.4001,153.091,298.04,83,57,5.12,AU,1707483416
507,embarcacion,-23.2101,-64.0974,301.28,71,18,1.47,AR,1707483417
508,belmonte,39.5593,-2.7038,284.56,90,100,6.14,ES,1707483417
509,gillette,44.2906,-105.5019,268.72,88,87,0.89,US,1707483418
510,den burg,53.0552,4.7967,284.8,94,100,9.26,NL,1707483419
511,bumba,2.1837,22.4665,311.37,19,3,1.16,CD,1707483420
512,mcminnville,45.21,-123.1945,278.72,96,100,0.0,US,1707483420
513,sao vicente,-23.9604,-46.3847,305.54,69,20,1.03,BR,1707483421
514,lucapa,-8.4195,20.7411,302.55,56,100,0.76,AO,1707483422
515,lamu,-2.2675,40.9011,302.48,73,6,8.84,KE,1707483422
516,piacabucu,-10.4067,-36.4337,304.19,58,92,6.94,BR,1707483423
517,dingli,35.8604,14.3817,290.13,72,0,6.69,MT,1707483424
518,kavieng,-2.5735,150.7952,301.23,78,100,4.36,PG,1707483425
519,magadan,59.5605,150.7989,244.24,82,45,3.33,RU,1707483425
520,frontino,43.7646,12.3767,286.57,80,100,7.66,IT,1707483426
521,luderitz,-26.65,15.1573,298.21,51,16,13.99,NA,1707483427
522,akureyri,65.6839,-18.1122,265.81,73,75,3.6,IS,1707483427
523,obo,5.3941,26.4927,311.59,14,84,0.6,CF,1707483428
524,matoury,4.8497,-52.3269,303.14,74,97,7.2,GF,1707483429
525,guerrero negro,27.971,-114.0364,286.39,62,100,5.33,MX,1707483430
526,remire-montjoly,4.905,-52.2772,303.15,74,100,7.2,GF,1707483430
527,maputo,-25.9662,32.5675,304.31,58,40,2.24,MZ,1707483431
528,hauterive,48.4774,0.199,284.9,85,100,7.4,FR,1707483432
529,mariehamn,60.1024,19.9413,267.09,73,20,3.6,AX,1707483432
530,corn island,32.4777,-80.8012,283.7,93,75,0.0,US,1707483433
531,sabang,5.8927,95.3226,301.33,77,71,8.19,ID,1707483434
532,zhangye,38.9365,100.4556,270.68,64,0,1.47,CN,1707483435
533,gamba,28.2764,88.5165,266.15,17,0,0.49,CN,1707483435
534,khanty-mansiysk,61.0034,69.019,263.13,85,40,3.13,RU,1707483436
535,christchurch,-43.531,172.6364,289.27,85,100,4.12,NZ,1707482929
536,grande prairie,55.1711,-118.795,258.21,85,100,1.54,CA,1707483437
537,aitape,-3.151,142.3594,298.85,92,99,2.54,PG,1707483438
538,springs,41.0162,-72.1592,279.14,79,100,0.45,US,1707483439
539,ujae,8.932,165.7601,300.0,73,100,10.56,MH,1707483440
540,manokwari,-0.8614,134.0767,300.07,85,100,4.09,ID,1707483440
541,karatuzskoye,53.6007,92.869,267.8,81,100,3.13,RU,1707483441
542,vilyuysk,63.7541,121.6265,242.04,100,100,0.45,RU,1707483442
543,wenchang,19.5453,110.7932,289.35,85,100,5.89,CN,1707483442
544,karpinsk,59.7668,60.0009,262.36,96,100,2.19,RU,1707483443
545,saint john's,17.1185,-61.8449,297.22,50,10,1.22,AG,1707483444
546,llandrindod wells,52.2405,-3.3794,283.36,96,100,4.18,GB,1707483445
547,makurazaki,31.2729,130.2971,284.36,59,100,7.73,JP,1707483445
548,tavernes de la valldigna,39.0716,-0.2679,292.51,67,100,1.34,ES,1707483446
549,cable beach,-17.9328,122.2137,304.12,79,80,4.12,AU,1707483447
550,makhambet,47.6756,51.5865,273.82,51,92,3.42,KZ,1707483447
551,cueibet,7.0147,29.247,312.35,16,5,2.46,SS,1707483448
552,smithers,54.7792,-127.1761,263.33,85,100,1.03,CA,1707483449
553,sassandra,4.949,-6.0922,304.71,56,44,3.69,CI,1707483450
554,huarmey,-10.0687,-78.1522,298.03,83,100,1.76,PE,1707483451
555,brooks,50.571,-111.893,267.92,92,100,4.63,CA,1707483452
556,banda aceh,5.5528,95.3193,300.45,80,75,5.49,ID,1707483452
557,owen sound,44.5743,-80.9418,281.69,79,91,8.05,CA,1707482899
558,martapura,-3.4086,114.8488,302.23,84,40,0.0,ID,1707483454
559,ati,49.0155,4.1278,287.25,79,100,6.6,FR,1707483454
560,tidjikja,18.5545,-11.4326,304.31,6,0,3.4,MR,1707483455
561,anqing,30.5276,117.0516,280.07,73,8,2.96,CN,1707483456
562,as samawah,31.3079,45.2827,294.79,22,100,1.12,IQ,1707483456
563,kani keli,-12.9565,45.1053,303.07,72,82,5.11,YT,1707483457
564,buedu,8.2797,-10.3715,310.24,20,28,0.55,SL,1707483458
565,golfito,8.6389,-83.1685,297.55,89,17,0.99,CR,1707483459
566,gadzhiyevo,69.2504,33.3153,253.19,98,100,2.0,RU,1707483459
567,palmares do sul,-30.258,-50.5098,302.74,66,5,4.83,BR,1707483460
568,paulden,34.8799,-112.4771,271.91,91,11,0.45,US,1707483461
569,kingscliff,-28.2567,153.5761,296.96,100,100,3.6,AU,1707483461
